# Vendor Raw Capture Session: round2_1
# Started: 2026-02-15T14:13:29.360049+00:00
# Format: raw vendor responses, no parsing applied

╔══VENDOR_CALL══════════════════════════════════════════
vendor: yfinance
endpoint: download
ticker: AAPL
timestamp: 2026-02-15T14:13:29.359041+00:00
params: start=2021-01-01 end=2024-01-01 interval=1d auto_adjust=true
call_number: 1
╠══RAW_PAYLOAD══════════════════════════════════════════
Price,Close,High,Low,Open,Volume
2021-07-14,145.5181885,145.9279746,144.0839818,144.4937679,127050800
2021-07-15,144.864502,146.3474941,143.5083491,145.6060055,106820300
2021-07-16,142.8253937,146.1133292,142.3278176,144.8449962,93251400
2021-07-19,138.981308,140.5618707,138.2203023,140.2496557,121434600
2021-07-20,142.5912476,143.518127,139.4789364,139.9667615,96350000
2021-07-21,141.8594818,142.5717169,141.1082421,141.9863211,74993500
2021-07-22,143.2254181,144.5913221,142.2595193,142.3863585,77338200
2021-07-23,144.9425812,145.0986888,143.3425156,143.9571799,71447400
2021-07-26,145.3620605,146.1816028,144.103464,144.6595915,72434100
2021-07-27,143.1961517,145.5767401,142.0058576,145.4889203,104818600
2021-07-28,141.449707,143.3912555,139.0691191,141.2838483,118931200
2021-07-29,142.0936432,142.9814881,141.0594567,141.1667788,56699500
2021-07-30,142.3083038,142.7668605,140.6009164,140.8643461,70440600
2021-08-02,141.976593,143.3717654,141.7131633,142.7961354,62880000
2021-08-03,143.7717896,144.4352244,141.6448647,142.259529,64786600
2021-08-04,143.3717804,144.1913229,142.7180966,143.6839956,56368300
2021-08-05,143.4790955,144.2401013,142.6107675,143.4010417,46397700
2021-08-06,142.7951355,143.7429353,142.2968138,143.0003356,54126800
2021-08-09,142.7462311,143.3422698,142.1892852,142.853714,48908700
2021-08-10,142.2675018,144.3292086,141.9743653,143.0882723,69023100
2021-08-11,142.5215149,143.3618316,142.1990662,142.7071685,48493500
2021-08-12,145.4821472,145.6384887,142.5019538,142.8439488,72282600
2021-08-13,145.6873627,146.0195771,144.8763582,145.5603334,59375000
2021-08-16,147.6611328,147.7295378,143.1175688,145.1401825,103296000
2021-08-17,146.7524414,148.2083286,145.6776123,146.7915193,92229700
2021-08-18,143.0100708,147.2702785,142.8048708,146.3713375,86326000
2021-08-19,143.3422852,144.6125334,141.1926424,141.7105104,86960300
2021-08-20,144.798172,145.1010742,143.420441,144.0653383,60549600
2021-08-23,146.2834167,146.7524262,144.5050661,144.9154513,60131800
2021-08-24,146.1954498,147.4070737,145.7362061,146.0293426,48606400
2021-08-25,144.9642944,146.87944,144.4171143,146.3811034,58991300
2021-08-26,144.1630554,145.7068937,144.1337433,144.9545284,48597200
2021-08-27,145.1988068,145.3453676,143.4693149,144.1044315,55802400
2021-08-30,149.6153259,149.9768674,145.2085579,145.5896308,90956700
2021-08-31,148.3548889,149.3026886,147.8272402,149.1658935,86453100
2021-09-01,149.0192871,151.432754,148.8531799,149.33197,80313700
2021-09-02,150.133194,151.1787106,148.9118044,150.3481597,71115500
2021-09-03,150.7683411,151.0907897,149.5860293,150.2406924,57808700
2021-09-07,153.1036377,153.6605836,150.8562778,151.4230043,82278300
2021-09-08,151.5597839,153.4456022,150.455643,153.3869779,74420200
2021-09-09,150.5436096,152.536911,150.4263461,151.9311065,57305700
2021-09-10,145.5603485,151.9213411,145.2965241,151.4523316,140893200
2021-09-13,146.1270905,147.954285,145.3453979,147.1823731,102404300
2021-09-14,144.7297668,147.612258,143.5474701,146.9087365,109296300
2021-09-15,145.6189728,146.0195922,143.0198518,145.159729,83281300
2021-09-16,145.3844604,145.5603483,143.8504027,145.0424803,68034100
2021-09-17,142.7169342,145.4137721,142.4237977,145.4137721,129868800
2021-09-20,139.668335,141.524841,138.0365604,140.5086515,123478900
2021-09-21,140.1471405,141.2903744,139.5120238,140.6356964,75834000
2021-09-22,142.5117645,143.0784763,140.4109652,141.143799,76404300
2021-09-23,143.4692993,143.7135772,142.3065341,143.2934115,64838200
2021-09-24,143.5572815,144.094696,142.2284087,142.3261258,53477900
2021-09-27,142.0427094,142.6192165,140.5281983,142.1404265,74150700
2021-09-28,138.6619263,141.4369199,138.4469605,139.9712524,108972300
2021-09-29,139.5608826,141.1437989,138.7791901,139.2091217,74602000
2021-09-30,138.2613068,141.0753933,138.046341,140.3718716,89056700
2021-10-01,139.3849945,139.6488189,135.9260252,138.6521606,94639600
2021-10-04,135.955307,138.9550468,135.1052247,138.5153346,98322000
2021-10-05,137.880249,138.9843901,136.1703033,136.2973327,80861100
2021-10-06,138.7498932,138.896454,135.2029721,136.2778012,83221100
2021-10-07,140.0103607,140.9190826,139.4534147,139.7856292,61732700
2021-10-08,139.6292572,140.879959,139.2970428,140.7333982,58773200
2021-10-11,139.5413361,141.4955597,138.5642242,139.0137022,64452200
2021-10-12,138.2710724,139.9712521,137.8118287,139.9517057,73035900
2021-10-13,137.6848297,138.163605,136.0139619,138.0072784,78762700
2021-10-14,140.4695587,140.5868222,138.2710576,138.8573305,69907100
2021-10-15,141.5248718,141.5834961,140.2253113,140.4793699,67940300
2021-10-18,143.1957245,143.4790803,139.8833164,140.1666722,85589200
2021-10-19,145.3551331,145.7557524,143.1957245,143.6451876,76378900
2021-10-20,145.8436737,146.3224638,144.7297671,145.2964936,58418800
2021-10-21,146.05867,146.2150115,144.4855194,145.4040069,61421000
2021-10-22,145.2867432,146.7426301,145.2378846,146.2638549,58883400
2021-10-25,145.2378998,145.9511872,144.2412416,145.2769777,50720600
2021-10-26,145.9023285,147.3875276,145.5994113,145.9120942,60893400
2021-10-27,145.4430695,146.3029175,145.0913087,145.941391,56094900
2021-10-28,149.0779419,149.6642,146.2931675,146.3908847,100077900
2021-10-29,146.3713074,146.5081024,143.0588999,143.8503579,124953200
2021-11-01,145.5505676,146.2736208,144.4171145,145.5798798,74588300
2021-11-02,146.5863037,148.1008299,145.2476505,145.2574312,69122000
2021-11-03,148.0226288,148.4916381,146.3908543,146.9478002,54511500
2021-11-04,147.5047913,148.9411318,147.1921084,148.1105958,60394600
2021-11-05,148.0332184,148.9334715,146.8394009,148.6301271,65463900
2021-11-08,147.2112274,148.3169799,146.937238,148.1604103,55020900
2021-11-09,147.5732574,148.179946,146.8393542,146.9763489,56787900
2021-11-10,144.7453156,146.9078907,144.6768257,146.800251,65187100
2021-11-11,144.6963501,146.2228664,144.5104256,145.7629674,41000000
2021-11-12,146.770874,147.1720631,144.3147349,145.2443427,63804000
2021-11-15,146.7806854,148.6203415,146.2229117,147.1427397,59222800
2021-11-16,147.7591858,148.2386746,146.1348097,146.7219383,59256200
2021-11-17,150.1957703,151.6733569,147.7494258,147.7592058,88807000
2021-11-18,154.4817505,155.2645837,149.7652063,150.4110448,137827700
2021-11-19,157.1042328,157.5641467,153.170507,154.2664645,117305600
2021-11-22,157.5641785,162.1437287,157.5446035,158.2100021,117467900
2021-11-23,157.9457855,158.3274147,155.6462158,157.6620012,96041900
2021-11-24,158.4644165,158.6601211,156.2137765,157.2999541,69463600
2021-11-26,153.4445648,157.0064431,153.0042256,156.1453397,76959800
2021-11-29,156.8008881,157.7304959,155.3819964,155.9495501,88748200
2021-11-30,161.7522736,161.967553,156.4877363,156.5562411,174048100
2021-12-01,161.2336273,166.6449385,160.9987729,163.8854556,152052500
2021-12-02,160.2453461,160.6759051,154.4132691,155.333097,136739200
2021-12-03,158.3665619,161.4196101,156.2920664,160.4997822,118023100
2021-12-06,161.7718658,164.2769201,160.7541782,160.7639582,107497000
2021-12-07,167.5061035,167.8975276,164.7270596,165.451183,120405400
2021-12-08,171.3223724,172.1834903,167.0363728,168.4356894,116998900
2021-12-09,170.8135529,172.956553,170.1872893,171.1560471,108923700
2021-12-10,175.5986023,175.7747469,170.9407678,171.4496116,115402700
2021-12-13,171.9682465,178.2211027,171.7627469,177.2327699,153237000
2021-12-14,170.588501,173.9253185,168.5140056,171.488754,139380400
2021-12-15,175.451828,175.6475326,168.6118435,171.3517523,131063300
2021-12-16,168.562912,177.2523322,167.0853253,175.4322514,150185800
2021-12-17,167.4669495,169.7469442,166.0480727,166.2829122,195432700
2021-12-20,166.1068268,166.9190151,163.8659813,164.6683747,107499100
2021-12-21,169.2772675,169.482752,165.4903158,167.8779506,91185900
2021-12-22,171.8703613,172.0856408,168.4552594,169.3261573,92135300
2021-12-23,172.4966431,173.0544168,171.5083253,172.075879,68356600
2021-12-27,176.4597321,176.5477969,173.269704,173.2892641,74919600
2021-12-28,175.4420166,177.4382419,174.6983333,176.2933545,79144300
2021-12-29,175.5301208,176.7532931,174.3167286,175.481191,62348900
2021-12-30,174.3753967,176.694541,174.267757,175.6181437,59773000
2021-12-31,173.7589569,175.3833182,173.4555977,174.2677858,64062300
2022-01-03,178.103653,178.954991,173.8959525,174.0133723,104487900
2022-01-04,175.8432465,179.0137144,175.2756927,178.7103701,99310400
2022-01-05,171.1658173,176.3031403,170.8918279,175.7551616,94537600
2022-01-06,168.3084869,171.5376644,167.9562128,168.9934604,96904000
2022-01-07,168.4748535,170.4025742,167.359321,169.1794019,86709100
2022-01-10,168.4944458,168.7977902,164.5607192,165.4511923,106765600
2022-01-11,171.3223724,171.4202172,167.1538074,168.6216139,76138300
2022-01-12,171.7627258,173.3773071,171.0679724,172.3400595,74805200
2022-01-13,168.4944458,172.8293616,168.1030217,172.0073933,84505800
2022-01-14,169.3555298,170.0502832,167.4180144,167.6626488,80440800
2022-01-18,166.1557007,168.8368844,165.7740716,167.8289918,90956700
2022-01-19,162.6623383,167.4082527,162.3785689,166.35143,94815000
2022-01-20,160.9792786,166.0383182,160.6563592,163.3962686,91420500
2022-01-21,158.9243622,162.7602294,158.8167224,160.8912182,122848900
2022-01-24,158.1512451,158.8166585,151.3797666,156.5855939,162294600
2022-01-25,156.350769,159.2668075,153.6500101,155.5679358,115798400
2022-01-26,156.2626953,160.8618197,154.4328345,159.9909217,108275300
2022-01-27,155.8028107,160.3236511,154.8829826,158.963484,121954600
2022-01-28,166.6743317,166.6939066,159.3059438,162.1534922,179935700
2022-01-31,171.0288391,171.2441186,165.8719406,166.5079992,115541600
2022-02-01,170.8624878,171.0875473,168.6118478,170.2753591,86213900
2022-02-02,172.0660553,172.1052052,169.6099312,170.9994529,84914300
2022-02-03,169.1891632,172.4574905,168.425905,170.7352546,89418100
2022-02-04,168.9050293,170.5804672,167.2295914,168.2093758,82465400
2022-02-07,168.1897888,170.4334885,167.4941353,169.3655271,77251200
2022-02-08,171.2957306,171.8052227,167.9644542,168.2583926,74829200
2022-02-09,172.7164154,173.0789309,171.364308,172.4910691,71285000
2022-02-10,168.6405029,171.9325794,168.0820335,170.6196718,90865900
2022-02-11,165.2308807,169.5811269,164.643004,168.8462884,98670700
2022-02-14,165.4660187,166.1518649,163.1929114,163.9865344,86185500
2022-02-15,169.2969513,169.4537204,166.8083053,167.5137513,62527400
2022-02-16,169.0618439,169.8358672,166.6123823,168.3759976,61177400
2022-02-17,165.4660187,168.4347647,165.0643034,167.5725495,69589300
2022-02-18,163.9179535,167.0924458,162.8303921,166.3870147,82772700
2022-02-22,160.9981842,163.3202685,158.8720388,161.6448306,91162800
2022-02-23,156.8341217,162.7911987,156.5205835,162.1935295,90009200
2022-02-24,159.450119,159.5578959,148.9272292,149.4955059,141147500
2022-02-25,161.5174866,161.7820176,157.6179334,160.5278946,91974200
2022-02-28,161.7819977,162.075936,159.1463752,159.7636442,95056600
2022-03-01,159.9008484,163.2321251,158.6957175,161.3705253,83474400
2022-03-02,163.1929016,163.9767322,159.655879,161.0667711,79724800
2022-03-03,162.8695679,165.495398,162.2033216,165.0642905,76678400
2022-03-04,159.8714294,162.2033213,158.8230678,161.1647521,83737200
2022-03-07,156.0796967,161.684066,155.8249431,160.0576199,96418800
2022-03-08,154.2572632,159.5872929,152.6504173,155.6093705,131148300
2022-03-09,159.655838,160.1065453,156.1874084,158.215554,91454900
2022-03-10,155.3154602,157.1476526,152.8267989,156.9614912,105342000
2022-03-11,151.6020355,156.0600575,151.3766893,155.717127,96970100
2022-03-14,147.5751648,151.0044112,147.0656875,148.3883879,108732100
2022-03-15,151.9547729,152.4250803,147.3399964,147.8494735,92964300
2022-03-16,156.3638153,156.7655306,151.3375307,153.8751691,102300200
2022-03-17,157.3730011,157.745324,154.4434546,155.4036394,75615400
2022-03-18,160.6650696,161.1549619,156.5303775,157.2652159,123511700
2022-03-21,162.0367737,162.9871659,159.7146741,160.2045664,95811400
2022-03-22,165.4072113,165.995073,161.5762507,162.1641123,81532000
2022-03-23,166.7691345,169.1500038,164.2608735,164.5940116,98062700
2022-03-24,170.5510864,170.6196636,166.7691178,167.6019257,90131400
2022-03-25,171.1879425,171.7366194,169.2577659,170.3649271,80546200
2022-03-28,172.0501709,172.1775327,168.5229406,168.6895022,90371900
2022-03-29,175.3422241,175.3912014,172.7751788,173.1181093,100589400
2022-03-30,174.1763,175.9791,173.1279234,174.9405308,92633200
2022-03-31,171.0801392,174.4309997,170.8743779,174.2448383,103049300
2022-04-01,170.7862396,171.344724,168.4641551,170.5119012,78751300
2022-04-04,174.8327332,174.8817254,170.9135955,171.0409723,76468400
2022-04-05,171.5210724,174.6955796,170.8940109,173.911749,73401800
2022-04-06,168.356369,170.1199841,166.6907384,168.8756536,89058800
2022-04-07,168.6600952,169.8554334,166.4163954,167.6999106,77594700
2022-04-08,166.6515198,168.3073578,165.7795123,168.3073578,76575500
2022-04-11,162.399292,165.6129842,162.1543459,165.2994609,72246700
2022-04-12,164.2706757,166.4359911,163.2712913,164.6233987,79265200
2022-04-13,166.9552765,167.582338,163.3986688,164.0061305,70618900
2022-04-14,161.9485474,167.8076685,161.7036013,167.1707997,75329400
2022-04-18,161.733078,163.2321475,160.2634009,160.6063166,69023900
2022-04-19,164.0159149,164.4274376,160.5964767,161.684038,67723800
2022-04-20,163.84935,165.4660033,162.7422037,165.348419,67929800
2022-04-21,163.0557556,168.0624557,162.5560708,165.4954247,87227800
2022-04-22,158.5193176,164.4764088,158.2351867,163.0949241,84882400
2022-04-25,159.5872803,159.8714112,155.2566352,157.8628502,96046400
2022-04-26,153.630188,159.0581867,153.5518034,158.9700097,95623200
2022-04-27,153.4048767,156.5597693,152.2389307,152.7582153,88063200
2022-04-28,160.3319244,161.1941395,155.7171332,156.0306714,130216800
2022-04-29,154.463028,162.8401888,154.0711201,158.5683276,131747600
2022-05-02,154.7667694,155.0313005,150.1715776,153.5420388,123055300
2022-05-03,156.2560577,157.4612037,153.1599495,154.9529423,88966500
2022-05-04,162.6638489,163.1145414,156.0404952,156.4422105,108256500
2022-05-05,153.6008301,160.7630528,151.817615,160.5377066,130525300
2022-05-06,154.3269043,156.4463517,151.285104,153.0807457,116124600
2022-05-09,149.2049255,152.9041444,148.6456356,152.0210337,131577900
2022-05-10,151.6089478,153.7970885,150.0586117,152.5999938,115366700
2022-05-11,143.7493286,152.5312812,143.0722816,150.6178972,142689800
2022-05-12,139.8832855,143.4549401,136.1938888,140.0893491,182602000
2022-05-13,144.3478699,145.3192871,140.4229737,141.8751811,113990900
2022-05-16,142.8073883,144.7502233,141.4729226,142.8172101,86643800
2022-05-17,146.4378967,146.9579443,143.9259503,146.0650268,78336300
2022-05-18,138.1759644,144.5931624,137.2732251,144.0927436,109742900
2022-05-19,134.7711487,139.0002226,134.0352305,137.2536447,136095600
2022-05-20,135.0065918,138.0581987,130.120101,136.4784276,137426100
2022-05-23,140.4229584,140.570136,135.0654691,135.2028398,117726300
2022-05-24,137.7246246,139.3043961,134.7515166,138.1661725,104132700
2022-05-25,137.8816071,139.1277508,135.7425309,135.8308374,92482700
2022-05-26,141.0803986,141.6298817,134.5650712,134.8103772,90601500
2022-05-27,146.8303528,146.8695952,142.532587,142.660151,90978500
2022-05-31,146.0453644,147.8311991,144.0829165,146.2710567,103718400
2022-06-01,145.9178619,148.8909702,144.9071872,147.0855062,74286600
2022-06-02,148.3708954,148.4297664,144.1025648,145.0543533,72348100
2022-06-03,142.6503601,145.1917269,141.7476358,144.1418099,88570300
2022-06-06,143.3961029,145.7804855,142.1793795,144.2693918,71598400
2022-06-07,145.9178619,146.2024104,141.3944176,141.6397237,67808200
2022-06-08,145.1819305,147.0560573,144.6913185,145.7902847,53950200
2022-06-09,139.961792,145.1720891,139.8538568,144.318429,69473000
2022-06-10,134.5552521,138.117085,134.4865592,137.6461017,91437900
2022-06-13,129.4038391,132.6614953,128.9720981,130.3752414,122207100
2022-06-14,130.2673187,131.3761069,129.011353,130.6303819,84784300
2022-06-15,132.8871307,134.7612718,129.6785397,131.7685362,91533000
2022-06-16,127.6179962,129.90425,126.6171435,129.600073,108123900
2022-06-17,129.089859,130.5813241,127.3727166,127.6278445,134520300
2022-06-21,133.3189087,134.4865677,130.8167993,130.9149127,81000500
2022-06-22,132.80867,135.1734084,131.3957051,132.259172,73409200
2022-06-23,135.6738434,135.9878273,133.0834127,134.2510716,72433800
2022-06-24,139.0001831,139.2454891,137.1456705,137.2732194,89116800
2022-06-27,139.0001831,140.7958247,138.3231362,140.0206494,70207900
2022-06-28,134.8594208,140.7271357,134.7416787,139.4613635,67083400
2022-06-29,136.61586,138.0288254,134.1039281,134.8791037,66242400
2022-06-30,134.1529694,135.7719832,131.2583611,134.673017,98964500
2022-07-01,136.3214417,136.4293769,133.11285,133.4857049,71051600
2022-07-05,138.9020844,138.9511486,134.3590119,135.1832515,73353800
2022-07-06,140.2365112,141.4139769,138.4310629,138.6959976,74064300
2022-07-07,143.6021729,143.7984147,140.5898073,140.5996141,66253700
2022-07-08,144.2791748,144.7796086,142.2774844,142.5325972,64547800
2022-07-11,142.1499176,143.8866883,141.080387,142.9348998,63141600
2022-07-12,143.1213531,145.6627201,142.326564,143.0232247,77588800
2022-07-13,142.7582855,143.7002522,139.4515505,140.3052255,71185600
2022-07-14,145.6823273,146.1533106,140.5603368,141.3747545,78140700
2022-07-15,147.3503876,148.0274344,145.4173753,146.9677109,76259900
2022-07-18,144.3086395,148.7241481,143.9455764,147.9097303,81420900
2022-07-19,148.1648254,148.3905028,144.1516228,145.1426537,82982400
2022-07-20,150.1665192,150.8337593,147.5466528,148.2825708,64823400
2022-07-21,152.4331818,152.6490523,149.0872037,151.5991352,65086600
